level,parameter,category,output_variable,sensitivity_score,p_value,ci_lower,ci_upper,n_samples,elasticity,param_change,output_change,building_id,object_type,object_name,field_name,zone_name,interaction_type,avg_zone_param_change,avg_output_change,significance,confidence_level,time_slice,analysis_type
building,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone2_RearPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-3.65684539211636,,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_RearPerimeter_Wall_0_window,shading_setpoint,,,,,,low,peak_months,modification
building,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Heating Energy,1.567848736996241,0.05,0,0,1,-1.567848736996241,50.0,-78.39243684981206,4136733,Timestep,4,timesteps_per_hour,,,,,,low,peak_months,modification
building,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Heating Energy,1.696294727398542,0.05,0,0,1,-1.696294727398542,50.0,-84.8147363699271,4136737,Timestep,4,timesteps_per_hour,,,,,,low,peak_months,modification
building,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Heating Energy,1.8984204176021402,0.05,0,0,1,-1.8984204176021402,50.0,-94.92102088010701,4136738,Timestep,4,timesteps_per_hour,,,,,,low,peak_months,modification
building,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.0,,4136733,Timestep,4,timesteps_per_hour,,,,,,low,peak_months,modification
building,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.0,,4136737,Timestep,4,timesteps_per_hour,,,,,,low,peak_months,modification
building,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.0,,4136738,Timestep,4,timesteps_per_hour,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_april,site_location,Zone Air System Sensible Heating Energy,2.9170230064269926,0.05,0,0,1,-2.9170230064269926,26.87412361064423,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_april,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_april,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,26.87412361064423,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_april,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_august,site_location,Zone Air System Sensible Heating Energy,6.821239037263341,0.05,0,0,1,-6.821239037263341,11.49240430097328,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_august,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_august,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,11.49240430097328,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_august,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_december,site_location,Zone Air System Sensible Heating Energy,1.5479350976477189,0.05,0,0,1,-1.5479350976477189,50.64323237385028,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_december,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_december,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.64323237385028,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_december,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_february,site_location,Zone Air System Sensible Heating Energy,1.3653055428616243,0.05,0,0,1,-1.3653055428616243,57.417504279302,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_february,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_february,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,57.417504279302,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_february,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_january,site_location,Zone Air System Sensible Heating Energy,1.0186876617931067,0.05,0,0,1,-1.0186876617931067,76.95434016725471,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_january,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_january,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,76.95434016725471,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_january,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_july,site_location,Zone Air System Sensible Heating Energy,7.249829734665327,0.05,0,0,1,-7.249829734665327,10.813003852349214,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_july,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_july,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,10.813003852349214,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_july,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_june,site_location,Zone Air System Sensible Heating Energy,6.243402615295349,0.05,0,0,1,-6.243402615295349,12.55604382420621,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_june,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_june,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,12.55604382420621,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_june,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_march,site_location,Zone Air System Sensible Heating Energy,1.7560966632560187,0.05,0,0,1,-1.7560966632560187,44.64016047070146,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_march,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_march,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,44.64016047070146,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_march,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_may,site_location,Zone Air System Sensible Heating Energy,5.585837004532089,0.05,0,0,1,-5.585837004532089,14.034143278117151,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_may,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_may,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,14.034143278117151,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_may,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_november,site_location,Zone Air System Sensible Heating Energy,2.568852220760847,0.05,0,0,1,-2.568852220760847,30.516522599573147,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_november,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_november,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,30.516522599573147,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_november,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_october,site_location,Zone Air System Sensible Heating Energy,3.496553524850414,0.05,0,0,1,-3.496553524850414,22.419916152482113,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_october,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_october,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,22.419916152482113,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_october,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_september,site_location,Zone Air System Sensible Heating Energy,5.728986451849171,0.05,0,0,1,-5.728986451849171,13.683473945816187,-78.39243684981206,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_september,,,,,,low,peak_months,modification
building,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_september,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,13.683473945816187,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_september,,,,,,low,peak_months,modification
building,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Heating Energy,0.014255676768351393,0.05,0,0,1,0.014255676768351393,-5499.032990411847,-78.39243684981206,4136733,Site:Location,Amsterdam_Netherlands,elevation,,,,,,low,peak_months,modification
building,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Heating Energy,0.00945356099727856,0.05,0,0,1,0.00945356099727856,-8971.723607045336,-84.8147363699271,4136737,Site:Location,Amsterdam_Netherlands,elevation,,,,,,low,peak_months,modification
building,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Heating Energy,0.009640975999106788,0.05,0,0,1,0.009640975999106788,-9845.582116260968,-94.92102088010701,4136738,Site:Location,Amsterdam_Netherlands,elevation,,,,,,low,peak_months,modification
building,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-5499.032990411847,,4136733,Site:Location,Amsterdam_Netherlands,elevation,,,,,,low,peak_months,modification
building,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-8971.723607045336,,4136737,Site:Location,Amsterdam_Netherlands,elevation,,,,,,low,peak_months,modification
building,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-9845.582116260968,,4136738,Site:Location,Amsterdam_Netherlands,elevation,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-13.214725068968326,5.932203389830505,-78.39243684981206,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-14.29734127378772,5.932203389830505,-84.8147363699271,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-16.00097209121805,5.932203389830505,-94.92102088010701,4136738,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,5.932203389830505,,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,5.932203389830505,,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,5.932203389830505,,4136738,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,47.81938647838523,-1.6393442622950862,-78.39243684981206,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,51.736989185655396,-1.6393442622950862,-84.8147363699271,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,57.90182273686512,-1.6393442622950862,-94.92102088010701,4136738,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-1.6393442622950862,,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-1.6393442622950862,,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,,,,,,low,peak_months,modification
building,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-1.6393442622950862,,4136738,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,,,,,,low,peak_months,modification
building,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*heater_efficiency,dhw,Zone Air System Sensible Heating Energy,8.481473636992714,0.05,0,0,1,-8.481473636992714,9.999999999999996,-84.8147363699271,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,heater_efficiency,,,,,,low,peak_months,modification
building,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*heater_efficiency,dhw,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,9.999999999999996,,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,heater_efficiency,,,,,,low,peak_months,modification
building,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*off_cycle_loss_coefficient,dhw,Zone Air System Sensible Heating Energy,2.7030580760994165,0.05,0,0,1,2.7030580760994165,-31.377326710019116,-84.8147363699271,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,off_cycle_loss_coefficient,,,,,,low,peak_months,modification
building,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*off_cycle_loss_coefficient,dhw,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-31.377326710019116,,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,off_cycle_loss_coefficient,,,,,,low,peak_months,modification
building,equipment*ELECTRICEQUIPMENT*Parasitic_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Heating Energy,2.7687146367212843,0.05,0,0,1,2.7687146367212843,-30.63325315113183,-84.8147363699271,4136737,ELECTRICEQUIPMENT,Parasitic_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,equipment*ELECTRICEQUIPMENT*Parasitic_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Heating Energy,2.5753545698599796,0.05,0,0,1,2.5753545698599796,-36.857457218121155,-94.92102088010701,4136738,ELECTRICEQUIPMENT,Parasitic_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,equipment*ELECTRICEQUIPMENT*Parasitic_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-30.63325315113183,,4136737,ELECTRICEQUIPMENT,Parasitic_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,equipment*ELECTRICEQUIPMENT*Parasitic_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-36.857457218121155,,4136738,ELECTRICEQUIPMENT,Parasitic_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,lighting*LIGHTS*Lights_ALL_ZONES*watts_per_area,lighting,Zone Air System Sensible Heating Energy,1.4078159304717683,0.05,0,0,1,1.4078159304717683,-60.24561488056548,-84.8147363699271,4136737,LIGHTS,Lights_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,lighting*LIGHTS*Lights_ALL_ZONES*watts_per_area,lighting,Zone Air System Sensible Heating Energy,1.6096270519157267,0.05,0,0,1,1.6096270519157267,-58.97081610745485,-94.92102088010701,4136738,LIGHTS,Lights_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,lighting*LIGHTS*Lights_ALL_ZONES*watts_per_area,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-60.24561488056548,,4136737,LIGHTS,Lights_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,lighting*LIGHTS*Lights_ALL_ZONES*watts_per_area,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-58.97081610745485,,4136738,LIGHTS,Lights_ALL_ZONES,watts_per_area,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_Door_U1.2*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.1508989544490282,0.05,0,0,1,-1.1508989544490282,73.69433784091898,-84.8147363699271,4136737,MATERIAL:NOMASS,NR_Door_U1.2,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_Door_U1.2*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.3152298910427818,0.05,0,0,1,-1.3152298910427818,72.17066881353247,-94.92102088010701,4136738,MATERIAL:NOMASS,NR_Door_U1.2,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_Door_U1.2*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,73.69433784091898,,4136737,MATERIAL:NOMASS,NR_Door_U1.2,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_Door_U1.2*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,72.17066881353247,,4136738,MATERIAL:NOMASS,NR_Door_U1.2,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_GroundFloor_U0.3*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.097791797333672,0.05,0,0,1,-1.097791797333672,77.25940071325547,-84.8147363699271,4136737,MATERIAL:NOMASS,NR_GroundFloor_U0.3,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_GroundFloor_U0.3*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.2428956955979205,0.05,0,0,1,-1.2428956955979205,76.37086620888434,-94.92102088010701,4136738,MATERIAL:NOMASS,NR_GroundFloor_U0.3,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_GroundFloor_U0.3*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,77.25940071325547,,4136737,MATERIAL:NOMASS,NR_GroundFloor_U0.3,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_GroundFloor_U0.3*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,76.37086620888434,,4136738,MATERIAL:NOMASS,NR_GroundFloor_U0.3,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_InteriorWall_R0.5*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.1253908997548865,0.05,0,0,1,-1.1253908997548865,75.36469007204519,-84.8147363699271,4136737,MATERIAL:NOMASS,NR_InteriorWall_R0.5,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_InteriorWall_R0.5*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.3349606644978202,0.05,0,0,1,-1.3349606644978202,71.10398336404465,-94.92102088010701,4136738,MATERIAL:NOMASS,NR_InteriorWall_R0.5,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_InteriorWall_R0.5*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,75.36469007204519,,4136737,MATERIAL:NOMASS,NR_InteriorWall_R0.5,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_InteriorWall_R0.5*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,71.10398336404465,,4136738,MATERIAL:NOMASS,NR_InteriorWall_R0.5,thermal_resistance,,,,,,low,peak_months,modification
building,materials*MATERIAL:NOMASS*NR_InternalFloor_R1.0*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.1839948849447512,0.05,0,0,1,-1.1839948849447512,71.63437735111906,-84.8147363699271,4136737,MATERIAL:NOMASS,NR_InternalFloor_R1.0,thermal_resistance,,,,,,low,peak_months,modification
