BuildingID	VariableName	03/17  21:00:00	05/09  19:00:00	02/04  16:00:00	10/14  06:00:00	01/15  04:00:00	05/29  16:00:00	05/09  07:00:00	10/26  15:00:00	10/06  22:00:00	04/16  09:00:00	12/21  04:00:00	04/18  18:00:00	05/14  18:00:00	02/14  14:00:00	08/18  12:00:00	07/08  10:00:00	07/16  14:00:00	03/19  22:00:00	05/14  23:00:00	05/01  09:00:00
0	ZONE3_RIGHTPERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	165.3162056876132	0.0	0.0	0.0	987.5217163860556	0.0	2.8565220787029366	11.007845658541894	0.0	398.05444673582	0.0	306.9510829525844	0.0	0.0	1277.7556699049735
0	ZONE3_RIGHTPERIMETER:Zone Air System Sensible Heating Energy [J](Hourly)	0.0	0.0	81894.29056300667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	401928.7552710456	0.0	0.0	0.0	378951.9446418155	0.0	0.0
0	ZONE3_RIGHTPERIMETER:Zone Air System Sensible Heating Rate [W](Hourly)	0.0	0.0	22.74841404527963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.64687646417934	0.0	0.0	0.0	105.26442906717097	0.0	0.0
0	ZONE3_RIGHTPERIMETER:Zone Infiltration Latent Heat Gain Energy [J](Hourly)	0.0	19072.4414314954	0.0	2655.8471275436427	6114.999353333863	0.0	16903.379445033614	5160.669444845995	1783.8315047436768	0.0	3367.0459668452027	7384.40673506597	0.0	0.0	493595.3115826793	22795.305228443616	249241.46971314668	0.0	2384.545732625065	87138.06238440171
0	ZONE3_RIGHTPERIMETER:Zone Infiltration Latent Heat Loss Energy [J](Hourly)	14817.332204487906	0.0	39152.860319692336	0.0	0.0	104011.06683562048	0.0	0.0	0.0	168989.4590604441	0.0	12942.915245249493	5481.457532636872	223491.5532538964	0.0	0.0	0.0	192445.91994806548	0.0	0.0
0	ZONE3_RIGHTPERIMETER:Zone Infiltration Sensible Heat Gain Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_RIGHTPERIMETER:Zone Infiltration Sensible Heat Loss Energy [J](Hourly)	101720.50842518976	259577.5504491215	306904.9079818032	86272.61975939738	84353.83095584813	231101.1780861157	1046221.940400998	272805.49041417125	69692.34779806723	887059.0535985534	87795.96457997759	293971.5859056631	356982.1222931226	526796.7974480295	171829.16033121178	401022.51536150894	79699.33664557856	274352.4114443839	105646.46439822012	582804.415939619
0	ZONE3_RIGHTPERIMETER:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly)	0.0137327825725885	0.013256924998701	0.0138606860881904	0.0133470263212632	0.0140952078977838	0.0132372610225789	0.0136368153082992	0.0132960417912642	0.0134788618156504	0.0137552095679341	0.0138363778069361	0.0131285678767353	0.0129919005900425	0.0136883586311398	0.0128422341028107	0.0129945895406304	0.0128299602573624	0.013930090424799	0.0131384307752861	0.0133532610393192
0	ZONE3_RIGHTPERIMETER:Zone Mean Air Temperature [C](Hourly)	10.64647062199185	21.24703679555006	10.67245662254373	15.996589619701297	4.114435660147778	25.600000000000005	26.57949054182347	19.107364225199568	12.808490570730342	25.5999999893918	8.980752230856483	25.191040956660206	25.48294782360395	10.639	25.600000017546467	24.037164319116968	25.60000000000175	10.639	17.357520191051258	25.64933977832944
0	ZONE3_RIGHTPERIMETER:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
